,Authors,ArticleTitle,JournalTitle,JournalVolume,JournalDate,PUBID,Abstact,DOI
109,"Jianping Wu, Ying Zhao, Juanwen Zhang, Qianxia Wu, Weilin Wang",Development and validation of an immune-related gene pairs signature in colorectal cancer.,,8,,PMID: 31143520,"Although the outcome of colorectal cancer (CRC) patients has improved significantly with the recent implementation of annual screening programs, reliable prognostic biomarkers are still needed due to the disease heterogeneity. Increasing pieces of evidence revealed an association between immune signature and CRC prognosis. Thus, we aim to build a robust immune-related gene pairs (IRGPs) signature that can estimate prognosis for CRC. Gene expression profiles and clinical information of CRC patients were collected from six public cohorts, divided into training cohort (n = 565) and five independent validation cohorts (n = 572, 290, 90 177 and 68, respectively). Within 1534 immune genes, a 19 IRGPs signature consisting of 36 unique genes was constructed which was significantly associated with the survival. In the validation cohorts, the IRGPs signature significantly stratified patients into high- vs low-risk groups in terms of prognosis across and within subpopulations with early stages disease and was prognostic in univariate and multivariate analyses. Several biological processes, including response to bacterium, were enriched among genes in the IRGPs signature. Macrophage M2 and mast cells were significantly higher in the high-risk risk group compared with the low-risk group. The IRGPs signature achieved a higher accuracy than commercialized multigene signatures for estimation of survival. When integrated with clinical factors such as sex and stage, the composite clinical and IRGPs signature showed improved prognostic accuracy relative to IRGPs signatures alone. In short, we developed a robust IRGPs signature for estimating prognosis in CRC, including early-stage disease, providing new insights into the identification of CRC patients with a high risk of mortality.",
110,"Shijie Duan, Pengliang Wang, Funan Liu, Hanwei Huang, Wen An, Siwei Pan, Xin Wang",Novel immune-risk score of gastric cancer: A molecular prediction model combining the value of immune-risk status and chemosensitivity.,,8,,PMID: 30945466,"Gastric cancer is still one of the most common and deadly malignancies in the world. Not all patients could benefit from chemotherapy or chemoradiotherapy due to tumor heterogeneity. Therefore, identifying different subgroups of patients is an important trend for obtaining more effective responses. However, few molecular classifications associated with chemosensitivity are based on immune-risk status. In this study, we obtained six key immune-related genes. Using these genes, we constructed a molecular model related to immune-risk status and calculated an individual immune-risk score. The score showed great efficiency and stability in predicting prognosis and identifying different subgroups where persons could benefit from postoperative adjuvant therapy. The patients could be divided into different risk groups based on the immune-related score. For patients in the low-risk group, both postoperative chemoradiotherapy and chemotherapy could significantly improve prognosis on overall survival (OS) and disease-free survival (DFS) (DFS, P < 0.001 and P = 0.041, respectively; OS, P < 0.001, P = 0.006, respectively) and chemoradiotherapy was significantly superior than simple chemotherapy (DFS, P = 0.031; OS, P = 0.027). For patients with an intermediate-risk score, postoperative chemoradiotherapy showed a statistically significant survival advantage over no anticancer treatment (P = 0.004 and P = 0.002, respectively), while chemotherapy did not. Compared with no adjuvant treatment, neither postoperative chemoradiotherapy nor chemotherapy made significant difference for patients in the high-risk group. Combining the value of immune-risk status and chemosensitivity, the immune-risk score could not only offer us prognostic evaluation and adjuvant treatment guidance, but also improve our understanding about the binding point between chemotherapy or chemoradiotherapy and the immune system, which may be helpful for further expanding the application of immunotherapy.",
111,"Sandra Andorf, Sanchita Bhattacharya, Brice Gaudilliere, Gary M Shaw, David K Stevenson, Atul J Butte, Marina Sirota",A pilot study showing a stronger H1N1 influenza vaccination response during pregnancy in women who subsequently deliver preterm.,,132,,PMID: 30852461,"Preterm birth (PTB), or the delivery of an infant prior to 37 weeks of gestation, is a major health concern. Although a variety of social, environmental, and maternal factors have been implicated in PTB, causes of preterm labor have remained largely unknown. There is evidence of effectiveness and safety of influenza vaccination during pregnancy, however fewer studies have looked at vaccination response as an indicator of an innate host response that may be associated with adverse pregnancy outcomes. We carried out a pilot study to analyze the flu vaccine response during pregnancy of women who later deliver preterm or term.",DOI 10.1016/j.jri.2019.02.004.
112,,,,,,,,
113,"Peng Lin, Yi-Nan Guo, Lin Shi, Xiao-Jiao Li, Hong Yang, Yun He, Qing Li, Yi-Wu Dang, Kang-Lai Wei, Gang Chen",Development of a prognostic index based on an immunogenomic landscape analysis of papillary thyroid cancer.,,11,,PMID: 30661062,"Papillary thyroid cancer (PTC) is the most common subtype of thyroid cancer, and inflammation relates significantly to its initiation and prognosis. Systematic exploration of the immunogenomic landscape therein to assist in PTC prognosis is therefore urgent. The Cancer Genome Atlas (TCGA) project provides a large number of genetic PTC samples that enable a comprehensive and reliable immunogenomic study.",
114,"Malini Manoharan, Nitin Mandloi, Sushri Priyadarshini, Ashwini Patil, Rohit Gupta, Laxman Iyer, Ravi Gupta, Amitabha Chaudhuri",A Computational Approach Identifies Immunogenic Features of Prognosis in Human Cancers.,,9,,PMID: 30622534,"A large number of tumor intrinsic and extrinsic factors determine long-term survival in human cancers. In this study, we stratified 9120 tumors from 33 cancers with respect to their immune cell content and identified immunogenomic features associated with long-term survival. Our analysis demonstrates that tumors infiltrated by CD8+ T cells expressing higher levels of activation marker (PD1hi) along with TCR signaling genes and cytolytic T cell markers (IL2hi/TNF-αhi/IFN-γhi/GZMA-Bhi) extend survival, whereas survival benefit was absent for tumors infiltrated by anergic and hyperexhausted CD8+ T cells characterized by high expression of CTLA-4, TIM3, LAG3, and genes linked to PI3K signaling pathway. The computational approach of using robust and highly specific gene expression signatures to deconvolute the tumor microenvironment has important clinical applications, such as selecting patients who will benefit from checkpoint inhibitor treatment.",
115,"Sipeng Shen, Guanrong Wang, Ruyang Zhang, Yang Zhao, Hao Yu, Yongyue Wei, Feng Chen",Development and validation of an immune gene-set based Prognostic signature in ovarian cancer.,,40,,PMID: 30594555,"Ovarian cancer (OV) is the most lethal gynecological cancer in women. We aim to develop a generalized, individualized immune prognostic signature that can stratify and predict overall survival for ovarian cancer.",DOI 10.1016/j.ebiom.2018.12.054.
116,"Zhongyu Wang, Qian Song, Zuyi Yang, Jianing Chen, Jun Shang, Wen Ju",Construction of immune-related risk signature for renal papillary cell carcinoma.,,8,,PMID: 30516029,"The kidney renal papillary cell carcinoma (KIRP) is a relatively rare type of kidney cancer. There has been no investigation to find a robust signature to predict the survival outcome of KIRP patients in the aspect of tumor immunology. In this study, 285 KIRP samples from The Cancer Genome Atlas (TCGA) were randomly divided into training and testing set. A total of 1534 immune-related genes from The Immunology Database and Analysis Portal (ImmPort) were used as candidates to construct the signature. Using univariate Cox analysis, we evaluated the relationship between overall survival and immune-related genes expression and found 272 immune-related genes with predicting prognostic ability. In order to construct an efficient predictive model, the Cox proportional hazards model with an elastic-net penalty was used and identified 23 groups after 1000 iterations. As a result, 15-genes model showing more stable than other gene groups was chosen to construct our immune-related risk signature. In line with our expectations, the signature can independently predict the survival outcome of KIRP patients. Patients with high-immune risk were found correlated with advanced stage. We also found that the high-immune risk patients with higher PBRM1 and SETD2 mutations, increasing chromosomal instability, together with the gene set enrichment analysis (GSEA) results showing intensive connection of our signature with immune pathways. In conclusion, our study constructs a robust 15-gene signature for predicting KIRP patients' survival outcome on the basis of tumor immune environment and may provide possible relationship between prognosis and immune-related biological function.",
117,"Marina Sirota, Cristel G Thomas, Rebecca Liu, Maya Zuhl, Payal Banerjee, Ronald J Wong, Cecele C Quaintance, Rita Leite, Jessica Chubiz, Rebecca Anderson, Joanne Chappell, Mara Kim, William Grobman, Ge Zhang, Antonis Rokas, Sarah K England, Samuel Parry, Gary M Shaw, Joe Leigh Simpson, Elizabeth Thomson, Atul J Butte","Enabling precision medicine in neonatology, an integrated repository for preterm birth research.",,5,,PMID: 30398470,"Preterm birth, or the delivery of an infant prior to 37 weeks of gestation, is a significant cause of infant morbidity and mortality. In the last decade, the advent and continued development of molecular profiling technologies has enabled researchers to generate vast amount of 'omics' data, which together with integrative computational approaches, can help refine the current knowledge about disease mechanisms, diagnostics, and therapeutics. Here we describe the March of Dimes' Database for Preterm Birth Research (http://www.immport.org/resources/mod), a unique resource that contains a variety of 'omics' datasets related to preterm birth. The database is open publicly, and as of January 2018, links 13 molecular studies with data across tens of thousands of patients from 6 measurement modalities. The data in the repository are highly diverse and include genomic, transcriptomic, immunological, and microbiome data. Relevant datasets are augmented with additional molecular characterizations of almost 25,000 biological samples from public databases. We believe our data-sharing efforts will lead to enhanced research collaborations and coordination accelerating the overall pace of discovery in preterm birth research.",
118,"Randi Vita, Swapnil Mahajan, James A Overton, Sandeep Kumar Dhanda, Sheridan Martini, Jason R Cantrell, Daniel K Wheeler, Alessandro Sette, Bjoern Peters",The Immune Epitope Database (IEDB): 2018 update.,,47,,PMID: 30357391,"The Immune Epitope Database (IEDB, iedb.org) captures experimental data confined in figures, text and tables of the scientific literature, making it freely available and easily searchable to the public. The scope of the IEDB extends across immune epitope data related to all species studied and includes antibody, T cell, and MHC binding contexts associated with infectious, allergic, autoimmune, and transplant related diseases. Having been publicly accessible for >10 years, the recent focus of the IEDB has been improved query and reporting functionality to meet the needs of our users to access and summarize data that continues to grow in quantity and complexity. Here we present an update on our current efforts and future goals.",
